FECHACORTE;CERTIFICADO_VERIFICACION_GASTOS;TIPO_DOCUMENTO_SOLICITANTE;NUMERODOCUMENTO_SOLICITANTE;NOMBRES_SOLICITANTE;NUMEROPROYECTOEDITORIAL;MONTO_IGV;PERIODO;FECHA_INICIO_TRAMITE;FECHA_FIN_TRAMITE
20230822;1.50141E+12;RUC;CDFD5187AF0BA4B62E50;CENTAURO EDITORES S.A.C.;3.15014E+13;7724.09;Abr-13;20140318;20140328
20230822;1.50141E+12;RUC;CDFD5187AF0BA4B62E50;CENTAURO EDITORES S.A.C.;3.15014E+13;11449.09;Oct-13;20140318;20140328
20230822;1.50141E+12;RUC;CDFD5187AF0BA4B62E50;CENTAURO EDITORES S.A.C.;3.15014E+13;965.88;Abr-13;20140318;20140328
20230822;1.50141E+12;RUC;CDFD5187AF0BA4B62E50;CENTAURO EDITORES S.A.C.;3.15014E+13;4067.73;Ago-13;20140318;20140328
20230822;1.50141E+12;RUC;CDFD5187AF0BA4B62E50;CENTAURO EDITORES S.A.C.;3.15014E+13;1443.6;Abr-13;20140318;20140328
20230822;1.50141E+12;RUC;CDFD5187AF0BA4B62E50;CENTAURO EDITORES S.A.C.;3.15014E+13;7515.33;Ago-13;20140318;20140328
20230822;1.50122E+12;RUC;3651B15F482320729706;MIXMADE S.A.C.;1.15012E+13;6210;Feb-14;20140312;20140327
20230822;1.50122E+12;RUC;3651B15F482320729706;MIXMADE S.A.C.;1.15012E+13;1973.86;Ene-14;20140312;20140327
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;1995.02;Jun-13;20140225;20140325
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;11284.34;Set-13;20140225;20140325
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;1987.41;Oct-13;20140225;20140325
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;9251.74;May-13;20140219;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;5235.86;Jun-13;20140205;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;2366.61;Jun-13;20140205;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;17031.27;Abr-13;20140206;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;960.36;Feb-13;20140219;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;9992;Jun-13;20140206;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO  PACÃƒÂFICO S.A.C.;1.15011E+13;1838.09;May-13;20140205;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;1886.17;Jun-13;20140206;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;10587.28;Jun-13;20140206;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;1636.03;Abr-13;20140219;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;2034.69;May-13;20140205;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;1886.17;Jun-13;20140206;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;1886.17;Jun-13;20140206;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;8047.72;Ago-13;20140206;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;10754.44;Ago-13;20140206;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;2158.03;Ago-13;20140206;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;43040.32;Oct-13;20140206;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;1265.45;Nov-13;20140220;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;2.15011E+13;1483.27;May-13;20140205;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;2.15011E+13;1871.75;May-13;20140205;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;2.15011E+13;5315.08;Nov-13;20140206;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;3.15011E+13;11145.89;Feb-13;20140219;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;3.15011E+13;11210.02;Mar-13;20140219;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;3.15011E+13;4780.4;Abr-13;20140219;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;3.15011E+13;11362.52;May-13;20140219;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;3.15011E+13;18713.27;Jun-13;20140219;20140320
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSITUTO PACÃƒÂFICO S.A.C.;3.15011E+13;7034.34;Ago-13;20140207;20140320
20230822;1.301E+12;RUC;3E8717F3429B206004B0;EDICIONES CEJOS S.A.C.;3.1301E+13;6331.28;Mar-13;20140303;20140319
20230822;1.301E+12;RUC;3E8717F3429B206004B0;EDICIONES CEJOS S.A.C.;3.1301E+13;8179.31;Abr-13;20140303;20140319
20230822;1.301E+12;RUC;3E8717F3429B206004B0;EDICIONES CEJOS S.A.C.;3.1301E+13;14986.53;Set-13;20140303;20140319
20230822;1.301E+12;RUC;3E8717F3429B206004B0;EDICIONES CEJOS S.A.C.;3.1301E+13;14773.73;Nov-13;20140303;20140319
20230822;1.50131E+12;RUC;ABD224EF37F08740859E;GRUPO EDITORIAL NORMA S.A.C.;3.15013E+13;918218.42;Mar-13;20131218;20140317
20230822;1.50131E+12;RUC;ABD224EF37F08740859E;GRUPO EDITORIAL NORMA S.A.C.;3.15013E+13;24122.81;Abr-13;20131218;20140317
20230822;1.50131E+12;RUC;ABD224EF37F08740859E;GRUPO EDITORIAL NORMA S.A.C.;3.15013E+13;61413.84;May-13;20131218;20140317
20230822;1.50131E+12;RUC;ABD224EF37F08740859E;GRUPO EDITORIAL NORMA S.A.C.;3.15013E+13;2290.24;Set-13;20131218;20140317
20230822;1.50131E+12;RUC;446826008A9207DEF636;EDICIONES SM S.A.C.;3.15013E+13;14274.13;Mar-13;20140228;20140317
20230822;1.50116E+12;RUC;76E882CBE79FBD91E593;DISTRIBUIDORA INCA S.A.C.;1.15012E+13;26625.66;Dic-13;20140212;20140317
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;4297.13;Nov-13;20140206;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;23837.07;Nov-13;20140206;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;5290.59;May-13;20140205;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;8263.1;Abr-13;20140205;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;3373.6;Feb-13;20140219;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;2847.05;Jun-13;20140207;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIÃƒÂFICO S.A.C.;1.15011E+13;14216.08;Nov-13;20140206;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;2.15011E+13;4713.98;Ene-13;20140219;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;2.15011E+13;4678.03;Jul-13;20140207;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;2.15011E+13;5368.8;Ago-13;20140207;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;2.15011E+13;10972;Nov-13;20140206;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;2.15011E+13;5328.51;Set-13;20140207;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;2.15011E+13;5318.91;Oct-13;20140207;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;2.15011E+13;5378.4;Nov-13;20140207;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;3.15011E+13;7276.82;Set-13;20140219;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;3.15011E+13;7314.83;Nov-13;20140207;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;3.15011E+13;7228.71;Oct-13;20140207;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;3.15011E+13;6381.9;Feb-13;20140220;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;3.15011E+13;7234.72;Oct-13;20140207;20140312
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;3.15011E+13;10168.58;May-13;20140219;20140312
20230822;1.501E+12;RUC;DDB135D3458D14CF7E87;PUNTO Y COMA EDITORES S.A.C.;3.1501E+13;7767.52;Mar-13;20140226;20140226
20230822;1.501E+12;RUC;DDB135D3458D14CF7E87;PUNTO Y COMA EDITORES S.A.C.;3.1501E+13;15037.2;Jun-13;20140226;20140226
20230822;1.501E+12;RUC;679FC188B0A6014CAFF1;PRODUCCIONES CANTABRIA S.A.C.;3.1501E+13;27509.53;Mar-13;20140225;20140226
20230822;1.501E+12;RUC;679FC188B0A6014CAFF1;PRODUCCIONES CANTABRIA S.A.C.;3.1501E+13;25277.94;Jun-13;20140225;20140226
20230822;1.501E+12;RUC;DDB135D3458D14CF7E87;PUNTO Y COMA EDITORES S.A.C.;3.1501E+13;13144.94;Mar-13;20140226;20140226
20230822;1.501E+12;RUC;DDB135D3458D14CF7E87;PUNTO Y COMA EDITORES S.A.C.;3.1501E+13;9211.24;Jun-13;20140226;20140226
20230822;1.50122E+12;RUC;3651B15F482320729706;MIXMADE S.A.C.;1.15012E+13;9473.15;Feb-13;20140220;20140226
20230822;1.50122E+12;RUC;3651B15F482320729706;MIXMADE S.A.C.;1.15012E+13;7723.07;Oct-12;20140220;20140226
20230822;1.50122E+12;RUC;3651B15F482320729706;MIXMADE S.A.C.;1.15012E+13;6362.24;Oct-12;20140220;20140226
20230822;1.50122E+12;RUC;DE3B29F12714117FFB5E;INSTITUTO APOYO;1.15012E+13;38292.41;Dic-13;20140123;20140221
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;10477.35;Abr-13;20140128;20140221
20230822;1.501E+12;RUC;679FC188B0A6014CAFF1;PRODUCCIONES CANTABRIA S.A.C.;1.1501E+13;8987.06;Ene-13;20140206;20140221
20230822;1.501E+12;RUC;679FC188B0A6014CAFF1;PRODUCCIONES CANTABRIA S.A.C.;1.1501E+13;2361.39;Feb-13;20140206;20140221
20230822;1.501E+12;RUC;679FC188B0A6014CAFF1;PRODUCCIONES CANTABRIA S.A.C.;3.1501E+13;8517.6;Nov-12;20140205;20140221
20230822;1.501E+12;RUC;679FC188B0A6014CAFF1;PRODUCCIONES CANTABRIA S.A.C.;3.1501E+13;6692.4;Dic-12;20140205;20140221
20230822;1.501E+12;RUC;679FC188B0A6014CAFF1;PRODUCCIONES CANTABRIA S.A.C.;3.1501E+13;7061.65;Ene-13;20140205;20140221
20230822;1.501E+12;RUC;679FC188B0A6014CAFF1;PRODUCCIONES CANTABRIA S.A.C.;3.1501E+13;8460.06;Feb-13;20140205;20140221
20230822;1.501E+12;RUC;679FC188B0A6014CAFF1;PRODUCCIONES CANTABRIA S.A.C.;3.1501E+13;5792.59;Mar-13;20140205;20140221
20230822;1.5013E+12;RUC;7648622939662842AD1C;EDICIONES Y DISTRIBUCION INFO XXI E.I.R.L.;3.15013E+13;81151.2;Mar-13;20140124;20140218
20230822;1.5013E+12;RUC;7648622939662842AD1C;EDICIONES Y DISTRIBUCION INFO XXI E.I.R.L.;3.15013E+13;39295.77;Abr-13;20140124;20140218
20230822;1.5013E+12;RUC;7648622939662842AD1C;EDICIONES Y DISTRIBUCION INFO XXI E.I.R.L.;3.15013E+13;86215.28;Abr-13;20140124;20140218
20230822;1.5013E+12;RUC;7648622939662842AD1C;EDICIONES Y DISTRIBUCIONES INFO XXI E.I.R.L.;3.15013E+13;12159.06;Abr-13;20140124;20140218
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;9648;Abr-13;20140211;20140214
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;10022.4;May-13;20140211;20140214
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C;1.15012E+13;9432;Abr-13;20140211;20140214
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;9648;Abr-13;20140211;20140214
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;9648;Abr-13;20140211;20140214
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA  BRANDON S.A.C.;1.15012E+13;9648;Abr-13;20140211;20140214
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;10332;May-13;20140211;20140214
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;10332;Abr-13;20140211;20140214
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;10332;May-13;20140211;20140214
20230822;1.501E+12;RUC;048FEC3DCD390A3299C7;EDITORIAL SAN MARCOS E.I.R.L.;3.1501E+13;11711.01;Jun-12;20140115;20140212
20230822;1.501E+12;RUC;048FEC3DCD390A3299C7;EDITORIAL SAN MARCOS E.I.R.L.;3.1501E+13;15930.35;Jun-12;20140114;20140212
20230822;1.501E+12;RUC;048FEC3DCD390A3299C7;EDITORIAL SAN MARCOS E.I.R.L.;3.1501E+13;13814.25;Jun-12;20140115;20140212
20230822;1.501E+12;RUC;048FEC3DCD390A3299C7;EDITORIAL SAN MARCOS E.I.R.L.;3.1501E+13;4637.85;Jun-12;20140115;20140212
20230822;1.501E+12;RUC;048FEC3DCD390A3299C7;EDITORIAL SAN MARCOS E.I.R.L.;3.1501E+13;22022.31;Jun-12;20140115;20140212
20230822;1.501E+12;RUC;048FEC3DCD390A3299C7;EDITORIAL SAN MARCOS E.I.R.L.;3.1501E+13;10018.57;Jun-12;20140115;20140212
20230822;1.501E+12;RUC;048FEC3DCD390A3299C7;EDITORIAL SAN MARCOS E.I.R.L.;3.1501E+13;11184.74;Jun-12;20140116;20140212
20230822;1.501E+12;RUC;048FEC3DCD390A3299C7;EDITORIAL SAN MARCOS E.I.R.L.;3.1501E+13;7581.59;Jun-12;20140115;20140212
20230822;1.50102E+12;RUC;048FEC3DCD390A3299C7;EDITORIAL SAN MARCOS E.I.R.L.;3.1501E+13;12179.64;Jun-12;20140114;20140212
20230822;1.50103E+12;RUC;9AF5AF152C6C7AD8BD73;QG EDITORES S.A.C.;3.1501E+13;13789.44;May-12;20130202;20140211
20230822;1.50103E+12;RUC;9AF5AF152C6C7AD8BD73;QG EDITORES S.A.C.;3.1501E+13;33407.4;Abr-12;20130531;20140211
20230822;1.50103E+12;RUC;9AF5AF152C6C7AD8BD73;QG EDITORES S.A.C.;3.1501E+13;19530.59;May-12;20130531;20140211
20230822;1.50103E+12;RUC;9AF5AF152C6C7AD8BD73;QG EDITORES S.A.C.;3.1501E+13;9267.97;Jun-12;20130531;20140211
20230822;1.50103E+12;RUC;9AF5AF152C6C7AD8BD73;QG EDITORES S.A.C.;3.1501E+13;10952.76;Abr-12;20130202;20140211
20230822;1.50103E+12;RUC;9AF5AF152C6C7AD8BD73;QG EDITORES S.A.C.;3.1501E+13;29028.69;May-12;20130202;20140211
20230822;1.50103E+12;RUC;9AF5AF152C6C7AD8BD73;QG EDITORES S.A.C.;3.1501E+13;11123.92;Jun-12;20130202;20140211
20230822;1.50103E+12;RUC;9AF5AF152C6C7AD8BD73;QG EDITORES S.A.C.;3.1501E+13;7450.54;Jul-12;20130202;20140211
20230822;1.50103E+12;RUC;9AF5AF152C6C7AD8BD73;QG EDITORES S.A.C.;1.1501E+13;43957.41;Ago-12;20130202;20140211
20230822;1.50116E+12;RUC;541F0356C5D4C6A6E19B;EDICIONES ABC LECTOR E.I.R.L.;3.15012E+13;7657.63;May-13;20140105;20140129
20230822;1.50116E+12;RUC;541F0356C5D4C6A6E19B;EDICIONES ABC LECTOR E.I.R.L.;3.15012E+13;3025.42;May-13;20140106;20140129
20230822;1.50121E+12;RUC;DCD0BA3306378937C830;EDICIONES EL NOCEDAL S.A.C. ;1.15012E+13;350263.24;Nov-13;20140123;20140129
20230822;1.50121E+12;RUC;DCD0BA3306378937C830;EDICIONES EL NOCEDAL S.A.C. ;1.15012E+13;368623.44;Nov-13;20140123;20140129
20230822;1.50115E+12;RUC;3426870058C9B0546F33;BENART EDITORES S.A.C.;1.15012E+13;3942;Set-12;20140107;20140123
20230822;1.50115E+12;RUC;3426870058C9B0546F33;BENART EDITORES S.A.C.;1.15012E+13;2844;Oct-12;20140109;20140123
20230822;1.50134E+12;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;3.15013E+13;60407.42;Nov-12;20131023;20140121
20230822;1.501E+12;RUC;679FC188B0A6014CAFF1;PRODUCCIONES CANTABRIA S.A.C.;1.1501E+13;5682.42;Ene-11;20140108;20140121
20230822;1.501E+12;RUC;679FC188B0A6014CAFF1;PRODUCCIONES CANTABRIA S.A.C.;1.1501E+13;3733.79;Feb-11;20140108;20140121
20230822;1.501E+12;RUC;679FC188B0A6014CAFF1;PRODUCCIONES CANTABRIA S.A.C.;1.1501E+13;4029.7;Mar-11;20140108;20140121
20230822;1.501E+12;RUC;679FC188B0A6014CAFF1;PRODUCCIONES CANTABRIA S.A.C.;1.1501E+13;973.3;Abr-11;20140108;20140121
20230822;1.501E+12;RUC;679FC188B0A6014CAFF1;PRODUCCIONES CANTABRIA S.A.C.;1.1501E+13;2288.87;May-11;20140108;20140121
20230822;1.501E+12;RUC;679FC188B0A6014CAFF1;PRODUCCIONES CANTABRIA S.A.C.;1.1501E+13;8089.45;Ago-11;20140108;20140121
20230822;1.501E+12;RUC;679FC188B0A6014CAFF1;PRODUCCIONES CANTABRIA S.A.C.;1.1501E+13;2069.77;Set-11;20140108;20140121
20230822;1.501E+12;RUC;679FC188B0A6014CAFF1;PRODUCCIONES CANTABRIA S.A.C.;3.1501E+13;16009.2;Jun-11;20140108;20140121
20230822;1.501E+12;RUC;679FC188B0A6014CAFF1;PRODUCCIONES CANTABRIA S.A.C.;3.1501E+13;40631.62;Oct-11;20140108;20140121
20230822;1.50131E+12;RUC;446826008A9207DEF636;EDICIONES SM S.A.C.;3.15013E+13;2393.35;Feb-13;20131212;20140117
20230822;1.50131E+12;RUC;446826008A9207DEF636;EDICIONES SM S.A.C.;3.15013E+13;1421.22;Mar-13;20131212;20140117
20230822;1.50131E+12;RUC;446826008A9207DEF636;EDICIONES SM S.A.C.;3.15013E+13;5597.71;Abr-13;20131212;20140117
20230822;1.50131E+12;RUC;8EA1CDD9D5824769B4E0;LATINO PUBLICACIONES S.A.;1.15013E+13;1264.14;Oct-13;20131218;20140117
20230822;1.50131E+12;RUC;8EA1CDD9D5824769B4E0;LATINO PUBLICACIONES S.A.;1.15013E+13;4167.75;Nov-13;20131218;20140117
20230822;1.50122E+12;RUC;DE3B29F12714117FFB5E;INSTITUTO APOYO;3.15012E+13;85337.21;Abr-13;20131210;20140115
20230822;1.501E+12;RUC;DDB135D3458D14CF7E87;PUNTO Y COMA EDITORES S.A.C.;1.1501E+13;13778.79;Oct-12;20140106;20140115
20230822;1.501E+12;RUC;DDB135D3458D14CF7E87;PUNTO Y COMA EDITORES S.A.C.;1.1501E+13;8306.3;Nov-12;20140106;20140115
20230822;1.50104E+12;RUC;F5CDBC864EE7B4DCDF9D;ELEFANT S.A.C.;1.1501E+13;8742.42;Dic-12;20131210;20140115
20230822;1.50104E+12;RUC;F5CDBC864EE7B4DCDF9D;ELEFANT S.A.C.;1.1501E+13;6959.7;Ago-13;20131210;20140115
20230822;1.50102E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.1501E+13;6399;Mar-13;20131205;20140115
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;10035;Mar-13;20131205;20140115
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;6399;Mar-13;20131205;20140115
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;6588;Mar-13;20131205;20140115
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;6183;Mar-13;20131205;20140115
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;6183;Mar-13;20131205;20140115
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;6399;Mar-13;20131205;20140115
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;10502;Mar-13;20140107;20140115
20230822;1.5013E+12;RUC;2857B4BEAF154A2064F3;GRUPO EDITORIAL CORDOVA S.A.C.;3.15013E+13;1038.24;Oct-12;20131106;20140114
20230822;1.5013E+12;RUC;2857B4BEAF154A2064F3;GRUPO EDITORIAL CORDOVA S.A.C.;3.15013E+13;11939.76;Ene-13;20131106;20140114
20230822;1.5013E+12;RUC;2857B4BEAF154A2064F3;GRUPO EDITORIAL CORDOVA S.A.C.;3.15013E+13;101136.06;Ene-13;20131106;20140114
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;12476.02;Dic-12;20131209;20140108
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;1756.55;Dic-12;20131216;20140108
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;1.15011E+13;2559.28;Jul-12;20131216;20140108
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;2.15011E+13;5019.58;Ago-12;20131130;20140108
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C;2.15011E+13;2137.28;Nov-12;20131130;20140108
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIFICO S.A.C.;1.15011E+13;8275.47;Dic-12;20131213;20140107
20230822;1.50131E+12;RUC;446826008A9207DEF636;EDICIONES SM S.A.C.;3.15013E+13;12947.67;Mar-13;20131126;20131227
20230822;1.50131E+12;RUC;446826008A9207DEF636;EDICIONES SM S.A.C.;3.15013E+13;2092.4;Mar-13;20131125;20131227
20230822;1.50131E+12;RUC;446826008A9207DEF636;EDICIONES SM S.A.C.;3.15013E+13;4415.38;Abr-13;20131125;20131227
20230822;1.50131E+12;RUC;446826008A9207DEF636;EDICIONES SM S.A.C.;3.15013E+13;2715.76;Feb-13;20131114;20131227
20230822;1.50131E+12;RUC;446826008A9207DEF636;EDICIONES SM S.A.C.;3.15013E+13;11842.94;Feb-13;20131210;20131227
20230822;1.50102E+12;RUC;446826008A9207DEF636;EDICIONES SM S.A.C.;3.1501E+13;10213.33;Feb-13;20131127;20131227
20230822;1.50131E+12;RUC;446826008A9207DEF636;EDICIONES SM S.A.C.;3.15013E+13;2208499.2;Nov-13;20131206;20131219
20230822;1.50131E+12;RUC;446826008A9207DEF636;EDICIONES SM S.A.C.;3.15013E+13;8659.8;Mar-13;20131112;20131219
20230822;1.5013E+12;RUC;2857B4BEAF154A2064F3;GRUPO EDITORIAL CORDOVA S.A.C.;3.15013E+13;17847.54;Ene-13;20131107;20131219
20230822;1.5013E+12;RUC;2857B4BEAF154A2064F3;GRUPO EDITORIAL CORDOVA S.A.C.;3.15013E+13;3241.8;Ene-13;20131106;20131219
20230822;1.5013E+12;RUC;2857B4BEAF154A2064F3;GRUPO EDITORIAL CORDOVA S.A.C.;3.15013E+13;38898.36;Abr-13;20131106;20131219
20230822;1.5013E+12;RUC;2857B4BEAF154A2064F3;GRUPO EDITORIAL CORDOVA S.A.C.;3.15013E+13;23436;Abr-13;20131106;20131219
20230822;1.50122E+12;RUC;1DE6C7A4B053DCBD9A42;GACETA JURÍDICA S.A;3.15012E+13;25629.71;Feb-13;20131104;20131216
20230822;1.501E+12;RUC;048FEC3DCD390A3299C7;EDITORIAL SAN MARCOS E.I.R.L.;3.1501E+13;153060.6;May-12;20131106;20131216
20230822;1.501E+12;RUC;048FEC3DCD390A3299C7;EDITORIAL SAN MARCOS E.I.R.L.;3.1501E+13;19110.45;Abr-12;20131104;20131216
20230822;1.501E+12;RUC;048FEC3DCD390A3299C7;EDITORIAL SAN MARCOS E.I.R.L.;3.1501E+13;9987.76;Abr-12;20131105;20131216
20230822;1.501E+12;RUC;048FEC3DCD390A3299C7;EDITORIAL SAN MARCOS E.I.R.L.;3.1501E+13;15593.91;Abr-12;20131105;20131216
